GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US48038,48038,ZCTA5 48038,18183,408,53660,1832,91.4,1.4,55151,2035,5.7,1.2,30110,4956,0.3,0.2,56688,16627,1.6,0.6,20000,25560,0.0,0.1,,,0.1,0.1,27361,18725,0.8,0.5,54083,21682,1.4,0.7,54181,25553,90.3,1.5,55178,2098,4.4,0.8,29216,4886,32.4,1.7,57429,3939,36.7,1.8,70325,2898,26.5,1.5,33053,2488,10920,370,67688,4064,39.4,2.5,71536,6505,60.6,2.5,63710,7320,73.0,2.8,78973,4990,21.1,2.7,39626,6767,6.0,1.5,54167,3087,7263,534,32161,3128,58.1,3.9,27106,2229,54.2,4.0,26430,1964,3.9,1.5,67700,24815,41.9,3.9,38023,4252,35.3,3.8,35195,4252,6.6,2.5,60213,12826,27.6,,,,29.0,,,,25.1,,,
8600000US48039,48039,ZCTA5 48039,3058,117,47106,6776,98.9,0.8,47025,7408,0.0,0.8,,,0.3,0.4,38125,38251,0.3,0.5,,,0.0,0.8,,,0.0,0.8,,,0.5,0.6,51500,182100,0.5,0.6,57656,89941,98.4,1.0,47014,7337,2.2,1.6,25438,1838,28.9,3.4,54464,14507,48.3,3.7,55972,8487,20.6,2.8,28264,5032,2193,123,60452,6955,40.2,4.9,63445,5881,59.8,4.9,54526,9152,73.5,5.0,66723,4539,14.2,4.0,33150,7376,12.3,4.5,42333,12450,865,161,22901,3024,58.2,9.2,20477,3212,52.1,9.6,19006,3695,6.0,4.0,38750,37902,41.8,9.2,42500,21531,30.2,9.3,41250,22131,11.7,7.1,43750,53902,20.7,,,,20.6,,,,20.6,,,
8600000US48040,48040,ZCTA5 48040,4194,122,52588,4521,99.0,0.8,52588,4396,0.2,0.3,,,0.0,0.6,,,0.2,0.4,,,0.0,0.6,,,0.0,0.6,,,0.5,0.6,38365,26210,1.0,0.8,68676,62294,98.1,1.2,52382,4295,1.9,1.3,13393,23815,33.7,2.8,67898,5954,36.3,2.9,54398,9960,28.1,2.3,34656,3527,2730,114,67367,3989,43.8,3.3,75026,5794,56.2,3.3,59194,4986,87.3,2.9,69518,5278,7.8,2.7,45257,24971,4.9,2.0,60313,21056,1464,158,27650,5812,58.3,7.4,23043,2586,52.6,7.2,22908,2592,5.7,3.1,46563,66359,41.7,7.4,35515,4438,30.7,7.2,33590,4823,11.0,5.4,37463,77977,19.4,,,,19.9,,,,18.6,,,
8600000US48041,48041,ZCTA5 48041,1647,84,58403,6034,98.7,1.1,59514,5668,0.0,1.5,,,0.2,0.4,,,0.0,1.5,,,0.0,1.5,,,0.0,1.5,,,1.2,1.1,28594,27471,0.1,0.2,,,98.5,1.2,59375,5795,1.4,1.5,147788,236767,30.9,3.5,58854,7404,46.5,4.0,69259,7013,21.2,2.5,35964,6268,1179,88,68730,5845,37.4,4.6,69648,15200,62.6,4.6,67750,8401,85.5,5.1,72917,11889,10.4,4.4,24625,26660,4.1,2.5,64722,8816,468,80,32500,11084,44.7,10.9,22917,11317,36.8,10.3,18750,8549,7.9,5.4,42083,54255,55.3,10.9,35947,5494,49.8,11.7,35795,10127,5.6,6.8,36023,1073,30.0,,,,29.6,,,,28.2,,,
8600000US48042,48042,ZCTA5 48042,8671,247,85885,3019,95.1,1.3,86107,2632,2.8,1.0,70682,28004,0.0,0.3,,,1.8,0.8,105583,26482,0.0,0.3,,,0.0,0.3,,,0.3,0.3,101667,11826,1.5,1.1,66743,145716,93.6,1.6,86239,2563,0.8,0.6,46371,31053,39.0,2.3,99972,5280,42.3,2.0,89860,2770,17.9,1.5,38919,3732,7067,231,91665,4010,51.8,2.6,101224,7758,48.2,2.6,83042,8858,90.3,2.0,95438,6764,5.7,1.5,58750,20737,4.0,1.2,85809,58695,1604,220,45568,16204,55.7,9.0,36795,5214,45.8,8.3,33948,3316,9.9,5.4,99089,3906,44.3,9.0,63313,17053,35.7,8.4,62531,32523,8.6,5.0,88152,11758,26.0,,,,25.2,,,,29.3,,,
8600000US48043,48043,ZCTA5 48043,7004,370,32313,4750,75.7,3.0,35372,6624,22.4,2.8,30261,6883,0.9,0.9,40822,7872,0.1,0.1,,,0.0,0.4,,,0.2,0.2,,,0.8,0.6,30833,12259,1.4,0.7,7440,25102,74.4,3.1,35997,6555,5.0,1.9,16667,11943,32.7,2.6,41971,8398,38.3,3.1,42599,5488,24.0,2.3,22467,5228,3463,263,49059,6741,47.4,4.8,50270,8334,52.6,4.8,48050,9173,59.2,6.7,70776,8586,33.4,6.3,27702,9064,7.4,2.5,44167,14040,3541,374,21106,1970,49.5,6.4,17515,2126,42.5,6.1,17065,1098,7.0,3.1,57527,40561,50.5,6.4,23897,5556,44.1,6.4,21768,3743,6.4,2.8,58711,22935,32.1,,,,32.5,,,,30.8,,,
8600000US48044,48044,ZCTA5 48044,17080,302,80809,3319,91.7,1.2,79467,2791,3.5,0.8,116630,19152,0.0,0.1,,,3.0,0.7,92000,35028,0.0,0.1,,,0.4,0.4,43750,54184,1.4,0.7,73929,40006,2.3,0.8,68500,47306,89.9,1.2,79809,2867,1.3,0.5,27391,22431,43.4,1.5,90553,4913,42.2,1.6,86196,5442,13.1,1.1,44606,2941,13701,340,90025,3009,54.7,1.7,96892,2706,45.3,1.7,82300,4413,86.3,1.6,95451,2298,10.1,1.5,49155,3841,3.6,1.0,67656,19346,3379,318,51760,3447,53.0,4.7,43214,5512,45.7,5.4,40183,5934,7.3,3.4,85305,27296,47.0,4.7,58575,8185,41.2,4.7,54558,5913,5.8,2.5,86510,17349,23.6,,,,23.2,,,,22.7,,,
8600000US48045,48045,ZCTA5 48045,11298,316,52345,5000,89.6,2.4,55175,6048,7.5,1.9,39063,18275,0.4,0.3,16648,127587,0.8,0.7,147393,51532,0.6,0.8,,,0.4,0.5,26976,224880,0.7,0.4,74519,26769,1.6,0.8,26327,38153,88.6,2.4,55486,6051,4.1,1.3,22604,8194,31.1,2.5,50539,6012,42.8,2.1,72351,6555,22.1,1.5,39291,3651,6935,246,72963,5772,37.6,2.9,67577,20190,62.4,2.9,77091,6610,76.9,2.9,85764,6414,16.6,2.8,33197,6978,6.5,2.0,41700,17183,4363,355,33999,2385,50.4,5.3,28267,3347,45.1,5.0,26238,2901,5.3,2.2,55809,25078,49.6,5.3,38768,6595,39.4,5.4,37196,7395,10.2,3.4,43015,18148,23.4,,,,25.3,,,,20.3,,,
8600000US48047,48047,ZCTA5 48047,14202,336,74315,3502,94.7,1.5,75563,2768,2.5,1.0,46014,9146,0.4,0.5,,,1.0,0.5,88462,64964,0.0,0.2,,,0.5,0.7,21426,782,0.9,0.7,29107,85161,1.8,1.1,32712,19441,93.4,1.6,75888,2473,1.6,0.9,23571,8376,39.3,1.9,83558,6773,41.9,1.9,82891,7495,17.2,1.3,40757,4881,10691,340,84393,4612,49.2,2.3,86952,6422,50.8,2.3,80778,6457,82.5,2.5,93410,3655,13.3,2.3,38814,5768,4.2,1.3,51369,38535,3511,345,37840,4168,53.1,6.0,27104,6163,45.7,6.1,23908,4458,7.4,3.6,58125,39354,46.9,6.0,53750,9631,39.8,6.0,49985,7208,7.1,2.9,84808,20060,21.5,,,,21.6,,,,20.2,,,
8600000US48048,48048,ZCTA5 48048,2579,211,57057,6326,82.6,5.1,55566,5617,13.7,4.0,73750,19111,0.0,1.0,,,0.9,1.3,,,0.0,1.0,,,0.0,1.0,,,2.8,2.8,75034,51643,0.6,1.0,,,82.0,5.2,55395,6006,1.9,1.4,48611,51190,41.2,4.1,67404,15151,41.6,4.7,59330,10310,15.3,3.4,33295,12671,1926,144,67318,7492,46.0,6.7,73548,10351,54.0,6.7,62750,15487,77.8,6.5,65824,10924,18.7,5.8,68676,14853,3.5,3.9,85552,72807,653,186,29539,5821,50.4,11.3,31058,24240,41.8,10.8,26738,16844,8.6,7.1,88214,40421,49.6,11.3,27500,7655,44.0,11.7,25298,5924,5.7,5.3,55625,8474,28.7,,,,27.8,,,,31.1,,,
8600000US48049,48049,ZCTA5 48049,2023,107,66319,5408,98.2,2.3,66944,5077,0.0,1.2,,,0.0,1.2,,,0.0,1.2,,,0.0,1.2,,,1.6,2.2,,,0.2,0.4,,,1.6,2.2,,,98.2,2.3,66944,5077,0.0,1.2,,,30.6,4.3,69050,7605,44.7,4.8,73125,14014,24.7,2.9,45774,7622,1592,89,73222,7637,35.4,4.6,85187,11701,64.6,4.6,69213,5686,91.1,3.8,74750,9610,6.0,3.0,39375,49226,3.0,2.6,73250,31751,431,115,38491,6666,36.2,13.5,29250,19100,27.8,11.2,33889,10502,8.4,9.2,14231,76401,63.8,13.5,45694,14568,49.9,14.2,45972,13314,13.9,10.8,39861,82204,18.4,,,,18.7,,,,17.4,,,
8600000US48050,48050,ZCTA5 48050,533,105,55795,14778,98.5,2.3,56705,14753,0.0,4.6,,,0.0,4.6,,,0.0,4.6,,,0.0,4.6,,,0.0,4.6,,,1.5,2.3,,,0.0,4.6,,,98.5,2.3,56705,14753,1.7,2.7,,,21.8,7.6,73810,44310,50.5,10.8,68542,49126,26.1,10.4,35568,6480,410,96,64038,18873,32.7,12.1,106250,25727,67.3,12.1,53833,14793,86.1,8.7,61354,15081,6.6,6.5,110813,32078,7.3,6.7,89091,54491,123,48,40069,45543,23.6,20.1,50375,77594,18.7,18.7,14712,64406,4.9,8.4,,,76.4,20.1,27000,35499,69.1,21.8,40486,33697,7.3,11.9,,,28.1,,,,30.0,,,,22.0,,,
8600000US48051,48051,ZCTA5 48051,5706,210,68435,6898,93.2,1.9,69504,6189,4.0,1.4,46302,16930,0.5,0.6,,,0.5,0.6,,,0.0,0.4,,,1.1,1.1,44331,47123,0.7,0.7,56250,51176,2.2,1.5,44432,47528,92.0,2.1,69523,6144,0.9,1.0,22992,19572,43.3,3.8,78152,5418,44.0,3.5,68433,9893,11.8,2.0,36625,9390,4176,212,77320,3911,53.3,4.7,78348,4603,46.7,4.7,75573,6773,80.9,4.3,85542,5948,15.7,4.2,35125,15420,3.4,2.0,34091,38528,1530,224,38913,10866,49.0,7.1,34250,11702,37.9,7.4,29559,9512,11.1,6.1,92791,71415,51.0,7.1,45268,17796,38.6,8.1,37989,22299,12.4,6.9,57177,26243,20.3,,,,20.4,,,,16.1,,,
8600000US48054,48054,ZCTA5 48054,2940,152,53454,6130,98.6,1.3,53470,6114,0.5,0.9,,,0.0,0.8,,,0.3,0.5,,,0.0,0.8,,,0.0,0.8,,,0.6,0.7,130568,158291,0.0,0.8,,,98.6,1.3,53470,6114,2.7,1.8,23750,24039,19.6,3.3,80625,17536,45.8,4.7,60000,6540,32.0,3.8,36161,3318,2077,110,63417,8783,34.5,4.1,74813,8926,65.5,4.1,59637,4509,88.3,3.9,66611,9410,6.7,3.4,67768,37199,5.0,2.5,31042,9691,863,171,30121,6368,66.2,9.2,22958,6576,56.7,9.3,19463,2469,9.5,6.0,73929,66887,33.8,9.2,39250,8239,27.9,7.8,37975,3290,5.9,5.5,60417,85239,31.2,,,,29.9,,,,33.0,,,
8600000US48059,48059,ZCTA5 48059,6200,254,49547,4020,97.8,0.9,49735,4151,0.4,0.3,63750,75533,0.1,0.2,29167,162587,1.1,0.6,48542,57680,0.0,0.4,,,0.1,0.2,,,0.4,0.4,29236,36133,0.9,0.7,49167,50037,97.0,1.2,49695,4583,3.8,1.5,29808,6087,26.0,2.3,58333,12049,40.5,2.2,59345,8619,29.7,2.1,34437,5626,4090,183,59565,5323,40.8,3.0,68851,10152,59.2,3.0,57984,3681,80.3,3.4,70196,6336,15.1,3.1,27196,2023,4.7,1.8,39063,15659,2110,253,29049,3091,53.1,5.7,25575,2723,47.6,5.5,24718,3086,5.5,3.1,38182,22142,46.9,5.7,37627,8241,35.5,6.4,34063,10686,11.4,4.4,54531,19500,21.4,,,,22.5,,,,18.8,,,
8600000US48060,48060,ZCTA5 48060,16562,411,35709,2319,88.0,1.0,37415,2550,8.9,0.9,27511,4616,0.2,0.2,13125,47806,0.3,0.2,47639,97102,0.0,0.2,,,0.2,0.2,11042,70844,2.3,0.7,27782,9211,3.6,0.7,25625,10293,85.5,1.0,38057,2691,3.0,0.8,20604,3469,37.2,1.6,36179,5029,39.0,1.7,41130,2712,20.8,1.3,28321,3684,10459,302,44969,3218,44.2,2.3,34813,6510,55.8,2.3,50605,3028,65.7,2.8,58911,3755,26.0,2.4,21657,1531,8.3,2.1,32024,15783,6103,469,24827,1834,52.8,3.6,21115,1875,46.2,3.6,20054,2215,6.6,1.8,34032,7518,47.2,3.6,31019,5892,38.1,3.6,26405,3025,9.1,2.4,50589,8256,23.4,,,,24.7,,,,20.5,,,
8600000US48062,48062,ZCTA5 48062,3494,200,60994,6584,97.4,2.3,61335,5809,1.9,2.2,14293,350508,0.4,0.5,76806,7801,0.0,0.7,,,0.0,0.7,,,0.3,0.8,24219,61841,0.0,0.7,,,1.7,1.7,27344,25228,96.0,2.7,61619,5367,0.6,0.7,31250,5579,30.6,3.6,65000,10053,45.4,4.4,75882,9412,23.3,3.9,39375,6245,2519,134,73531,7631,44.6,4.1,82528,12738,55.4,4.1,70223,12445,91.3,4.0,74303,8388,5.9,3.7,16591,55373,2.8,1.6,93000,28351,975,210,32891,7289,50.6,9.6,29235,3624,47.3,10.0,28638,3459,3.3,3.4,35147,6083,49.4,9.6,39107,6978,45.3,11.0,36736,9841,4.1,4.0,106346,57385,22.0,,,,21.8,,,,22.1,,,
8600000US48063,48063,ZCTA5 48063,1453,68,60239,8105,98.9,1.3,60665,8311,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,1.1,1.3,29318,9744,0.8,1.2,,,98.1,1.4,60984,8456,0.8,0.9,75208,65361,31.1,4.3,61724,12609,49.1,4.7,75179,9984,19.1,3.6,28472,9357,1098,81,67917,10451,49.8,7.0,68125,24973,50.2,7.0,67279,9659,84.1,7.2,72596,7510,12.8,6.5,51550,10109,3.1,2.8,38500,61977,355,91,32109,10240,53.5,12.5,24044,3338,51.5,12.4,23787,3066,2.0,3.8,,,46.5,12.5,46964,30708,25.1,12.0,36641,10932,21.4,12.7,61810,42360,23.1,,,,22.4,,,,21.4,,,
8600000US48064,48064,ZCTA5 48064,1455,80,59453,10903,99.5,0.9,60035,12475,0.0,1.7,,,0.0,1.7,,,0.5,0.9,,,0.0,1.7,,,0.0,1.7,,,0.0,1.7,,,1.0,1.3,27344,2014,98.4,1.5,60556,12260,4.1,3.3,14441,9222,28.0,5.7,66111,42786,50.4,5.8,68214,19090,17.5,4.8,50455,23577,1091,92,63821,9182,36.5,6.3,47321,22478,63.5,6.3,71813,12425,81.1,6.4,70688,13171,12.3,5.3,23182,32964,6.6,3.8,58750,27383,364,104,35962,13822,34.3,16.3,20208,8970,23.6,13.6,21528,8074,10.7,12.1,14181,34513,65.7,16.3,44886,79911,45.9,16.4,37188,13512,19.8,13.8,98864,20258,27.6,,,,28.0,,,,23.9,,,
8600000US48065,48065,ZCTA5 48065,3882,154,65232,4359,93.0,2.4,66446,3202,2.3,1.6,41250,58592,1.2,1.1,33412,5659,0.3,0.5,,,0.0,0.6,,,1.6,1.4,19662,18308,1.5,1.1,38750,102868,4.6,2.1,31833,14238,91.1,2.7,66518,3319,2.2,1.5,25733,9767,25.7,2.5,59564,11362,45.4,2.8,81429,12972,26.6,2.2,45238,6775,2980,150,76083,8149,44.5,3.5,71932,16304,55.5,3.5,77131,9166,76.5,4.7,86287,7411,14.1,4.0,35583,19435,9.5,4.2,50776,19357,902,182,28512,4974,54.7,9.9,18942,6428,50.3,9.5,17692,3724,4.3,4.0,44125,47414,45.3,9.9,33309,11111,44.7,9.8,33750,13080,0.7,1.0,,,18.3,,,,19.1,,,,14.9,,,
8600000US48066,48066,ZCTA5 48066,19799,420,40642,2119,86.3,1.5,42442,3196,10.3,1.2,29938,5554,0.3,0.3,24669,43063,1.8,0.6,55852,13847,0.0,0.1,,,0.4,0.3,48429,9865,0.8,0.5,19038,11509,1.8,0.6,43750,14235,85.0,1.6,42390,3289,3.4,1.1,24423,17449,35.0,1.6,49194,2641,38.7,1.6,46843,4555,22.9,1.0,27009,2527,12649,294,49521,3386,44.4,2.4,45011,4180,55.6,2.4,52029,2392,64.9,2.7,58960,3180,27.9,2.7,29828,3875,7.2,1.4,39836,5056,7150,438,25245,2004,53.1,3.6,21170,1922,48.7,3.5,20006,1833,4.4,1.2,52625,23923,46.9,3.6,32260,5984,40.3,4.0,29583,6164,6.5,2.0,52862,10113,29.6,,,,29.2,,,,29.2,,,
8600000US48067,48067,ZCTA5 48067,12057,244,64809,2610,93.5,1.3,65877,3010,2.4,1.1,55776,48628,0.0,0.2,,,2.2,1.0,45852,2513,0.0,0.2,,,0.7,0.5,121705,89025,1.2,0.7,66534,28058,2.8,1.1,56563,44240,91.3,1.6,66127,3095,4.7,1.1,43250,18874,47.2,2.2,84525,3831,31.5,2.0,63594,3159,16.6,1.4,28173,3249,5598,293,83218,7066,40.1,3.2,88553,9940,59.9,3.2,76667,9739,78.2,3.2,93540,4022,17.0,2.7,48750,11026,4.9,2.5,56375,75449,6459,325,53644,5263,49.3,3.4,47950,5522,37.8,3.2,37108,7083,11.5,2.0,78077,15756,50.7,3.4,62250,8734,35.3,3.5,54560,6127,15.4,3.3,93669,13027,18.1,,,,20.9,,,,15.6,,,
8600000US48069,48069,ZCTA5 48069,1120,46,107750,14064,95.2,2.8,108667,14670,2.1,2.0,96364,3380,0.0,2.2,,,2.2,1.7,46750,137994,0.0,2.2,,,0.0,2.2,,,0.4,0.7,,,0.0,2.2,,,95.2,2.8,108667,14670,0.6,0.9,,,33.5,3.6,120074,16379,46.1,4.0,132292,10243,19.8,2.5,57619,11798,705,55,129219,13036,39.0,5.5,151042,19537,61.0,5.5,118182,27630,83.8,5.6,141750,15369,13.6,5.5,73696,18182,2.6,2.7,59545,2029,415,70,75250,12937,59.3,9.3,58690,9964,49.9,9.1,58393,12282,9.4,5.4,95893,70857,40.7,9.3,109250,51300,23.9,9.5,78750,37553,16.9,7.4,153700,6381,24.1,,,,21.7,,,,28.2,,,
8600000US48070,48070,ZCTA5 48070,2295,77,109946,7333,97.0,2.0,110355,6568,1.4,1.3,78365,57882,0.0,1.1,,,1.6,1.5,104702,86520,0.0,1.1,,,0.0,1.1,,,0.0,1.1,,,1.5,1.5,104659,38228,95.5,2.5,110405,7778,0.0,1.1,,,30.9,4.1,142500,15937,48.9,4.9,111509,11336,20.2,2.8,56769,29033,1823,83,125280,15497,50.7,4.8,142300,17020,49.3,4.8,104235,12497,86.8,4.5,127306,18827,9.7,3.7,62250,47201,3.5,2.1,142321,63282,472,93,62917,25417,71.8,9.6,51016,15488,68.2,10.0,50938,14562,3.6,3.9,72639,80409,28.2,9.6,88359,18936,21.4,8.7,76518,53638,6.8,5.7,97857,18567,19.9,,,,20.6,,,,17.4,,,
8600000US48071,48071,ZCTA5 48071,12615,340,42294,3141,87.5,2.0,42492,3170,5.4,1.6,31111,13437,0.2,0.2,44250,98303,4.8,1.1,56768,14976,0.0,0.2,,,0.6,0.6,53244,20247,1.5,0.6,51369,14627,1.4,0.9,29091,13119,86.6,2.0,43018,3314,3.9,1.1,34583,9280,36.9,2.2,53848,6247,37.3,2.3,50963,2772,22.0,1.4,26931,2558,7613,297,54853,4451,40.6,3.5,42939,13349,59.4,3.5,59688,4988,68.6,3.6,63076,5878,21.7,3.5,34014,4653,9.7,2.4,53603,8520,5002,425,28036,4632,53.7,4.9,24295,3235,48.4,4.6,21861,2988,5.2,1.8,65667,28154,46.3,4.9,35273,5651,37.7,5.0,30047,7349,8.6,3.4,66042,27089,24.4,,,,27.4,,,,18.8,,,
8600000US48072,48072,ZCTA5 48072,6704,195,67217,4224,93.8,2.0,67990,4442,3.8,2.0,52031,28982,0.1,0.2,,,1.6,1.1,95380,40870,0.0,0.4,,,0.2,0.4,,,0.4,0.4,61389,139632,1.7,1.1,80463,34267,92.4,2.0,67655,4507,1.1,0.9,72589,31362,41.8,2.1,80782,3834,38.0,2.3,73443,5461,19.1,1.3,30091,5031,3856,181,83326,3689,46.6,3.4,87313,8415,53.4,3.4,81326,8467,77.2,3.9,92881,4724,16.8,3.6,55759,5084,6.0,2.5,56250,52269,2848,299,43125,4399,52.9,4.7,37830,8607,46.7,5.2,32136,7451,6.3,2.7,100463,33916,47.1,4.7,54500,9642,37.0,5.0,50677,10045,10.0,3.3,72634,8662,19.8,,,,16.2,,,,24.2,,,
8600000US48073,48073,ZCTA5 48073,16312,298,59457,3126,93.2,1.4,61192,3707,2.7,0.9,46250,23423,0.2,0.2,,,2.3,0.8,50938,12703,0.0,0.2,,,0.3,0.2,52266,70758,1.3,0.6,28606,12119,1.4,0.6,52344,67574,92.3,1.4,61128,3738,3.9,1.1,29868,17161,37.4,1.7,72414,7163,38.8,1.6,64291,4101,19.9,1.0,34840,5501,7948,321,83043,4681,35.7,2.9,90735,15092,64.3,2.9,81330,6043,80.6,3.2,95967,3484,12.4,2.6,46852,7678,7.0,2.1,54125,6952,8364,424,42038,2938,50.9,3.1,38849,2634,44.8,2.9,37192,6106,6.1,1.5,72692,34748,49.1,3.1,49163,2649,39.4,3.4,41071,5695,9.8,2.2,86176,22861,19.8,,,,21.9,,,,17.9,,,
8600000US48074,48074,ZCTA5 48074,3548,169,51863,4499,96.1,2.1,51946,4295,1.9,1.4,72604,125167,1.0,1.2,63365,35612,0.0,0.7,,,0.0,0.7,,,0.3,0.6,,,0.7,0.7,37500,26253,2.7,1.8,63990,32855,94.5,2.6,51745,4160,2.8,2.4,17092,65620,34.7,4.4,65560,16259,41.5,5.1,56724,11086,20.9,2.7,37404,5907,2600,151,57798,7438,40.0,4.3,64620,8654,60.0,4.3,53932,5916,78.7,4.1,64446,3213,16.2,3.9,24563,5589,5.1,2.7,33603,5370,948,206,33423,5277,38.2,10.9,24821,10666,24.7,8.6,29688,10267,13.5,10.2,15924,19706,61.8,10.9,35294,3825,45.6,12.0,33585,6334,16.2,9.3,53224,22285,27.3,,,,29.8,,,,20.5,,,
8600000US48075,48075,ZCTA5 48075,9145,269,56035,3839,21.2,2.3,44536,9118,74.9,2.6,59550,5765,0.2,0.2,86250,224282,0.9,0.6,48966,12282,0.0,0.3,,,0.6,0.6,36607,24597,2.2,1.0,65571,20853,1.2,0.9,69938,24892,20.9,2.2,44321,8968,0.9,0.6,25365,3206,27.8,2.8,57596,10824,44.6,2.9,67987,7313,26.7,1.8,37960,5274,5533,291,69247,5246,41.1,4.1,62216,15490,58.9,4.1,70795,5668,57.0,4.1,83269,10297,33.5,4.5,48615,8235,9.5,2.6,59257,28301,3612,333,37907,4104,62.7,4.9,37425,4292,60.5,4.7,37608,4096,2.2,1.3,32039,48450,37.3,4.9,45625,22495,33.3,5.1,34152,19932,4.0,2.4,142569,35928,31.0,,,,36.8,,,,21.2,,,
8600000US48076,48076,ZCTA5 48076,10204,337,66326,4069,39.5,2.5,64898,8226,56.2,2.6,67052,5340,0.1,0.1,,,1.9,0.7,108903,1994,0.0,0.2,,,0.5,0.4,105341,125551,1.9,0.8,57000,5954,0.7,0.5,68854,26281,39.0,2.6,65104,8331,0.4,0.3,33487,14704,28.6,2.4,62955,8518,47.2,2.7,77111,6046,23.8,1.8,49014,5669,7146,257,77275,5063,40.3,3.0,72696,9794,59.7,3.0,81172,6765,68.1,3.5,90591,7622,25.6,3.4,60057,5906,6.3,2.1,48857,33901,3058,335,46752,4294,60.8,5.3,47095,4530,55.2,5.4,45591,6590,5.7,2.2,101806,63614,39.2,5.3,46163,9365,33.5,5.0,41431,6620,5.7,2.2,101563,13774,26.1,,,,27.6,,,,21.3,,,
8600000US48079,48079,ZCTA5 48079,4645,223,61439,8000,98.8,0.8,61415,8176,0.0,0.5,,,0.1,0.2,,,0.3,0.3,,,0.0,0.5,,,0.0,0.5,,,0.8,0.7,63500,69039,0.7,0.8,31023,6320,98.1,1.1,62099,7554,2.5,1.7,27031,33488,29.4,3.0,63482,18354,46.6,3.1,75000,5372,21.6,2.1,34331,6830,3437,126,74148,5331,43.6,3.9,77117,9476,56.4,3.9,71056,7518,81.4,4.7,80493,7591,12.5,4.0,32384,10905,6.1,2.6,85563,25240,1208,203,31814,6256,59.4,8.1,25781,8829,53.1,8.4,19722,8324,6.3,4.5,51389,12143,40.6,8.1,40134,7079,35.0,8.1,40156,6140,5.5,4.6,14963,91471,21.3,,,,22.1,,,,19.1,,,
