treat,vs_12_update,vg_12_update,yearssincereg,age,hhinc,female,asian,black,latino,mideastern,nativeamer,d_miss_race,d_miss_age,d_miss_hhinc,d_miss_gender,township_id,milwaukee
1,0,0,3.9698837,-999,26,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.9288158,44,26,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.9315538,29,22,0,0,0,1,0,0,0,0,0,0,87,1
1,1,1,3.9397674,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
1,0,1,3.9616702,-999,20,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.8685832,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
1,0,1,3.9780972,21,26,1,0,0,1,0,0,0,0,0,0,87,1
1,0,1,3.9288158,-999,17,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,0,3.8439424,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9315538,-999,24,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9288158,-999,35,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9425051,-999,21,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,4.0547571,-999,22,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,3.9780972,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.8466804,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.9397674,-999,17,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9288158,-999,26,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9397674,20,29,0,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.9479809,-999,25,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9315538,28,12,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.9507186,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9315538,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9315538,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9397674,-999,26,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9397674,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9397674,37,26,1,0,0,1,0,0,0,0,0,0,87,1
1,0,1,4.021903,-999,19,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,3.9507186,-999,19,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,0,4.021903,-999,24,1,0,0,0,0,1,0,1,0,0,87,1
1,0,0,3.9671457,-999,51,1,0,0,1,0,0,0,1,0,0,87,1
0,0,1,3.9698837,22,37,0,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.9890485,42,40,0,0,0,0,1,0,0,0,0,0,87,1
1,1,0,3.9397674,22,65,-999,0,0,1,0,0,0,0,0,1,87,1
0,0,1,3.9315538,-999,31,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,4.0054755,40,41,0,0,0,0,1,0,0,0,0,0,87,1
1,0,1,3.9671457,-999,18,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9397674,40,18,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.9452429,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9315538,-999,16,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,4.0657086,-999,33,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9397674,-999,34,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,1,3.9507186,-999,39,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.980835,-999,41,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,4.1779604,-999,29,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,3.9315538,-999,29,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9863107,-999,38,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0383301,-999,47,1,1,0,0,0,0,0,1,0,0,87,1
0,0,0,3.9616702,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9507186,34,26,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.8494182,-999,39,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.9863107,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.016427,-999,24,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.9479809,-999,42,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0054755,-999,42,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.0657086,-999,24,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.0465436,-999,38,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9698837,-999,26,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0657086,-999,56,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9425051,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
1,0,0,3.9479809,-999,57,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.0629706,-999,31,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.8220396,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.0438056,26,51,-999,1,0,0,0,0,0,0,0,1,87,1
1,0,1,4.0629706,-999,31,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.9452429,-999,40,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,1.6399726,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.0246406,-999,24,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9425051,-999,40,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9644079,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9698837,-999,45,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9616702,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.9425051,-999,33,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.1314168,23,34,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.0602326,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9452429,-999,45,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8932238,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9479809,-999,31,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.9315538,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.9616702,-999,34,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,4.0821357,-999,40,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9863107,-999,45,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9890485,-999,36,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9315538,60,33,0,0,0,1,0,0,0,0,0,0,87,1
0,0,1,3.9397674,22,42,0,0,0,1,0,0,0,0,0,0,87,1
0,0,0,3.9315538,41,28,1,0,0,1,0,0,0,0,0,0,87,1
1,0,0,4.002738,-999,28,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9315538,-999,-999,1,0,0,1,0,0,0,1,1,0,87,1
1,0,0,3.9288158,-999,33,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,0,3.8439424,-999,35,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9589322,-999,31,0,0,0,1,0,0,0,1,0,0,87,1
1,1,1,3.9698837,-999,36,1,0,0,0,0,0,0,1,0,0,87,1
1,1,1,4.0082135,-999,34,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,.17248461,-999,35,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9972622,-999,35,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,4.0657086,-999,35,1,0,0,0,0,0,0,1,0,0,87,1
0,0,0,3.9863107,-999,31,-999,1,0,0,0,0,0,1,0,1,87,1
1,0,0,4.0246406,-999,15,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8302534,-999,30,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.0602326,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9288158,-999,15,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.980835,23,17,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,4.0547571,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,.36687201,-999,15,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.0355921,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.1177278,22,7,1,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.9863107,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,1.6399726,-999,15,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,4.0602326,52,21,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.9890485,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.13141684,-999,20,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,4.0054755,-999,23,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.002738,-999,37,1,0,1,0,0,0,0,1,0,0,87,1
0,1,0,3.9890485,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.9945242,-999,7,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,4.0355921,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9479809,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
1,1,0,4.002738,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,4.0602326,44,17,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.016427,-999,19,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0602326,-999,19,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.8631074,22,48,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.5838466,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
0,0,0,3.9315538,-999,14,1,0,0,1,0,0,0,1,0,0,87,1
0,0,1,4.0082135,-999,27,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,3.9890485,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.9863107,-999,11,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.9780972,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9972622,-999,19,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.9780972,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.1396303,-999,20,0,0,1,0,0,0,0,1,0,0,87,1
1,1,1,4.021903,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.6741958,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.1314168,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0602326,-999,25,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,.17248461,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0629706,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0629706,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
1,1,1,3.9698837,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.016427,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.002738,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0657086,-999,16,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.016427,-999,11,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,4.019165,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9671457,-999,16,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9479809,-999,27,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,1,3.9479809,-999,23,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.9644079,-999,12,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.983573,-999,18,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,3.8056126,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9479809,-999,12,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.016427,-999,23,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.6495552,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.0602326,-999,12,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.002738,38,30,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.0465436,-999,23,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.983573,-999,22,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.9452429,42,12,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,4.0246406,-999,23,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0547571,-999,-999,0,0,1,0,0,0,0,1,1,0,87,1
1,1,1,4.0657086,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.9698837,-999,12,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0438056,-999,14,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.9616702,-999,30,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.9863107,-999,26,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,4.016427,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.002738,-999,24,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.983573,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0082135,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.8685832,-999,26,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.0629706,-999,36,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8986995,-999,32,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8466804,-999,51,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.9863107,22,29,1,1,0,0,0,0,0,0,0,0,87,1
0,0,0,4,23,47,0,0,1,0,0,0,0,0,0,0,87,1
1,0,1,4.0355921,-999,19,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9507186,-999,44,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9479809,-999,32,1,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.9671457,-999,22,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9397674,-999,22,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,4.0629706,-999,22,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9288158,23,43,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.9479809,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0547571,-999,27,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9616702,-999,22,-999,1,0,0,0,0,0,1,0,1,87,1
0,0,0,3.9589322,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0246406,-999,27,0,0,1,0,0,0,0,1,0,0,87,1
1,0,1,3.8631074,-999,29,-999,0,1,0,0,0,0,1,0,1,87,1
1,1,1,4.0410676,-999,13,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9644079,42,33,1,1,0,0,0,0,0,0,0,0,87,1
0,0,0,3.6495552,-999,22,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0082135,-999,22,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,4.0465436,-999,14,0,0,1,0,0,0,0,1,0,0,87,1
0,1,0,4.002738,-999,22,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9507186,-999,20,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9479809,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.9671457,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9945242,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.7919233,-999,12,1,0,1,0,0,0,0,1,0,0,87,1
1,0,1,.17248461,22,12,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.983573,-999,17,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,4.0054755,-999,15,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.7919233,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.8494182,-999,17,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9890485,-999,27,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,1,3.6796715,23,35,1,0,1,0,0,0,0,0,0,0,87,1
1,1,1,3.9863107,-999,10,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.9479809,-999,10,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.5920603,-999,15,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0082135,-999,24,0,1,0,0,0,0,0,1,0,0,87,1
0,1,1,3.9589322,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9972622,-999,16,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.6659822,-999,28,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.002738,22,8,0,0,1,0,0,0,0,0,0,0,87,1
1,1,1,1.0540725,-999,42,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9780972,-999,16,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0821357,-999,33,1,0,0,0,0,0,0,1,0,0,334,0
1,0,0,3.9288158,39,45,0,0,0,0,1,0,0,0,0,0,337,0
0,0,0,4.0821357,22,32,1,0,0,0,0,0,0,0,0,0,168,0
1,0,0,4.0821357,-999,28,1,0,0,0,0,0,0,1,0,0,792,0
0,0,0,4.0793977,-999,61,1,0,0,0,0,0,0,1,0,0,141,0
0,0,0,3.9315538,-999,29,1,0,0,1,0,0,0,1,0,0,122,0
0,0,0,3.9288158,-999,37,0,0,0,1,0,0,0,1,0,0,12,0
1,0,0,3.9288158,-999,37,0,0,1,0,0,0,0,1,0,0,12,0
1,0,0,3.9260781,21,40,1,0,0,0,0,0,0,0,0,0,60,0
0,0,0,4.0054755,-999,35,0,1,0,0,0,0,0,1,0,0,587,0
1,0,0,4.016427,-999,50,1,0,0,0,0,0,0,1,0,0,641,0
0,0,0,4.0438056,-999,49,0,0,0,1,0,0,0,1,0,0,132,0
0,0,0,4.021903,25,43,0,0,0,1,0,0,0,0,0,0,133,0
1,0,0,4.0410676,31,47,1,0,0,0,0,0,0,0,0,0,789,0
1,0,0,4.0465436,22,31,0,0,0,1,0,0,0,0,0,0,152,0
0,0,1,.47364819,49,60,0,1,0,0,0,0,0,0,0,0,654,0
1,1,1,.43531826,-999,-999,0,0,0,1,0,0,0,1,1,0,74,0
1,0,0,3.6933608,-999,37,-999,1,0,0,0,0,0,1,0,1,439,0
1,0,0,3.1731691,24,53,1,0,0,0,0,0,0,0,0,0,756,0
0,1,1,3.6933608,-999,27,1,0,1,0,0,0,0,1,0,0,122,0
1,1,1,3.6906228,45,37,1,0,0,1,0,0,0,0,0,0,87,1
0,0,0,1.6427104,23,0,1,0,0,0,0,0,0,0,0,0,563,0
0,0,1,3.6741958,61,30,1,0,0,0,0,0,0,0,0,0,7,0
0,0,0,4,-999,55,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.652293,-999,27,1,0,0,0,0,1,0,1,0,0,542,0
1,1,1,.24914442,23,-999,1,0,0,1,0,0,0,0,1,0,87,1
1,1,1,.26830938,42,-999,0,0,1,0,0,0,0,0,1,0,122,0
1,0,0,4.0301166,-999,38,0,0,0,1,0,0,0,1,0,0,74,0
1,1,1,1.7987679,-999,48,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.6413414,-999,22,-999,0,1,0,0,0,0,1,0,1,74,0
1,1,1,.17248461,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
1,0,1,3.906913,50,30,0,0,1,0,0,0,0,0,0,0,87,1
1,0,1,.35865846,23,22,1,0,1,0,0,0,0,0,0,0,74,0
0,0,0,3.6550307,-999,36,-999,0,0,1,0,0,0,1,0,1,122,0
1,1,1,.17248461,32,-999,1,0,1,0,0,0,0,0,1,0,12,0
1,0,0,.24366872,-999,-999,1,0,1,0,0,0,0,1,1,0,67,0
1,1,1,3.8439424,-999,26,-999,0,0,1,0,0,0,1,0,1,87,1
0,1,0,3.887748,53,34,0,0,1,0,0,0,0,0,0,0,87,1
0,0,1,3.8083506,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.980835,26,24,0,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.7344284,-999,50,1,0,1,0,0,0,0,1,0,0,354,0
1,0,0,3.9315538,-999,26,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,3.6605065,26,22,0,0,0,1,0,0,0,0,0,0,122,0
0,0,0,3.8932238,-999,54,0,0,0,1,0,0,0,1,0,0,87,1
0,1,1,.17248461,-999,38,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.6605065,-999,29,0,0,1,0,0,0,0,1,0,0,122,0
0,0,0,3.671458,-999,24,1,0,0,0,0,0,0,1,0,0,122,0
1,0,0,3.9479809,-999,33,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.9452429,-999,26,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9452429,-999,21,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9425051,-999,29,1,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.9507186,40,33,1,0,0,1,0,0,0,0,0,0,87,1
1,0,1,3.9507186,-999,38,-999,0,1,0,0,0,0,1,0,1,87,1
0,1,0,.17248461,-999,33,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9644079,-999,18,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.6906228,28,28,0,0,0,1,0,0,0,0,0,0,87,1
0,0,1,3.9917865,-999,24,1,0,0,1,0,0,0,1,0,0,87,1
1,1,1,4.002738,-999,39,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,3.9972622,-999,22,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9972622,-999,28,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,1,4.019165,-999,23,1,0,0,1,0,0,0,1,0,0,87,1
0,0,0,4.019165,-999,37,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,4.019165,21,40,0,0,0,1,0,0,0,0,0,0,87,1
1,0,0,3.9671457,45,34,0,1,0,0,0,0,0,0,0,0,43,0
1,0,0,3.9507186,-999,34,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.887748,29,23,0,1,0,0,0,0,0,0,0,0,423,0
1,0,0,3.9123888,-999,53,-999,1,0,0,0,0,0,1,0,1,7,0
0,0,1,4.0054755,-999,9,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.6906228,53,40,1,0,0,1,0,0,0,0,0,0,87,1
0,0,1,4.0082135,22,54,-999,0,0,1,0,0,0,0,0,1,87,1
1,0,0,3.9397674,-999,42,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,4,-999,43,0,0,0,1,0,0,0,1,0,0,87,1
0,0,1,3.5865846,-999,55,1,0,0,0,1,0,0,1,0,0,19,0
0,1,1,3.983573,-999,45,1,0,0,0,1,0,0,1,0,0,74,0
0,1,1,4.0054755,-999,39,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.0246406,-999,19,-999,0,0,1,0,0,0,1,0,1,87,1
0,0,0,4.0054755,-999,33,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4.013689,52,24,0,0,1,0,0,0,0,0,0,0,87,1
0,1,1,1.5906913,-999,68,1,0,0,0,0,0,0,1,0,0,719,0
1,0,0,3.9589322,-999,-999,1,0,1,0,0,0,0,1,1,0,87,1
0,0,0,3.9479809,28,10,0,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.8275154,-999,29,0,0,1,0,0,0,0,1,0,0,87,1
0,0,1,3.9616702,-999,34,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,.17248461,-999,45,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9698837,-999,17,0,0,0,1,0,0,0,1,0,0,87,1
0,0,0,3.9698837,-999,35,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.8822725,-999,15,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.8822725,-999,35,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9671457,-999,9,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9671457,22,57,1,1,0,0,0,0,0,0,0,0,87,1
1,0,0,3.9671457,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.9671457,-999,36,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9671457,-999,32,0,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9671457,-999,24,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9972622,-999,29,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.8110883,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9644079,-999,32,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9644079,-999,21,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.9589322,-999,35,1,0,0,1,0,0,0,1,0,0,87,1
1,0,0,3.9041753,-999,13,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9507186,-999,27,1,0,0,1,0,0,0,1,0,0,87,1
0,1,1,3.9507186,-999,36,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9507186,-999,24,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,4,-999,17,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.8822725,-999,26,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.890486,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9041753,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,4.0246406,-999,13,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9041753,-999,12,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.9315538,-999,14,1,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9315538,-999,16,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9315538,-999,18,0,0,1,0,0,0,0,1,0,0,87,1
0,1,1,3.9041753,-999,37,-999,0,0,1,0,0,0,1,0,1,87,1
1,0,0,3.6906228,-999,25,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9041753,43,35,1,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.9260781,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
1,0,0,3.9260781,20,31,0,0,1,0,0,0,0,0,0,0,87,1
1,1,1,.13141684,22,14,1,0,0,1,0,0,0,0,0,0,87,1
1,0,1,3.9260781,-999,16,-999,0,1,0,0,0,0,1,0,1,87,1
1,0,0,3.9041753,-999,30,0,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.9260781,-999,14,-999,0,1,0,0,0,0,1,0,1,87,1
0,0,0,3.9260781,24,37,1,0,1,0,0,0,0,0,0,0,87,1
1,0,1,3.9260781,-999,25,1,0,1,0,0,0,0,1,0,0,87,1
0,0,0,3.6906228,-999,26,-999,-999,-999,-999,-999,-999,1,1,0,1,87,1
1,0,0,3.9260781,-999,21,0,0,1,0,0,0,0,1,0,0,87,1
